Date,Account,Description,x,Account2,Beginning Balance,Activity,Ending Balance,Month,Qtr,Year,CC,CC Ar,CC Name,ADQ CC,P&L Line,BS/PL,ADQ ACC,ADQ ACC Name,Category,Sub Group,Group,Main,ADQ ACC BS,ADQ ACC Name BS,Category BS,Sub Group BS,Group BS,Main BS,Year - Month,Report,AED K,Year - Qtr,EBITDA,Column1,Factory,BU,OHC,TURBO ACC,Column2,TURBO MAP,Scenario,CC2,CC Ar3,YTD/YTG,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Date.1,Account.1,Description.1,x.1,Account2.1,Beginning Balance.1,Activity.1
2026-01-31,33352000,اكراميات متنوعة,Adel,01.13.1101.33352000.7100.00.00000.00000.00000,,464.1071428571428,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.03098799111017846,Q3,EBITDA,0.0,All,13.0,OHC,33352000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.13.1101.33352000.7100.00.1301.00000.00000,,10580.0,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.7064165053081392,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33352000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.13.1303.33352000.7100.00.1301.00000.00000,,10186.371428571429,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.6801343011665506,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33352000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.13.1405.33352000.7100.00.1301.00000.00000,,8.214285714285714,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0005484600196491763,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33352000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.13.1406.33352000.7100.00.1301.00000.00000,,-404.98564285714286,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,-0.027040504964755484,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33352000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.13.1406.33352000.7100.00.1401.00000.00000,,197.1428571428571,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.01316304047158023,Q3,EBITDA,1401.0,Meat,13.0,OHC,33352000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.13.1407.33352000.7400.00.00000.00000.00000,,297.35714285714283,,Jan,Q1,2026,7400,تصدير,Export,EXPORT,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,03 - Export,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.01985425271130018,Q3,EBITDA,0.0,All,13.0, ,33352000.74,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.13.1407.33352000.8100.00.00000.00000.00000,,28421.42857142857,,Jan,Q1,2026,8100,الادارة العليا,Top Management,G&A-GEN ADMIN,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,1.89767166798615,Q3,EBITDA,0.0,All,13.0, ,33352000.81,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.13.1407.33352000.8400.00.00000.00000.00000,,49.28571428571428,,Jan,Q1,2026,8400,ادارة شئون الموظفين,HR,G&A-HR,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0032907601178950576,Q3,EBITDA,0.0,All,13.0, ,33352000.84,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.13.1407.33352000.8410.00.00000.00000.00000,,1240.357142857143,,Jan,Q1,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.08281746296702563,Q3,EBITDA,0.0,All,13.0, ,33352000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.13.1801.33352000.7100.00.1301.00000.00000,,1347.1428571428569,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.08994744322246491,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33352000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.13.1802.33352000.7100.00.1301.00000.00000,,1724.9999999999998,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.11517660412632702,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33352000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.14.1101.33352000.7100.00.00000.00000.00000,,305.57142857142856,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.02040271273094936,Q3,EBITDA,0.0,All,14.0,OHC,33352000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.14.1101.33352000.7100.00.1401.00000.00000,,1053.0714285714284,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0703125745190244,Q3,EBITDA,1401.0,Meat,14.0,OHC,33352000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.14.1201.33352000.7100.00.1401.00000.00000,,98.57142857142856,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.006581520235790115,Q3,EBITDA,1401.0,Meat,14.0,OHC,33352000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.14.1303.33352000.7100.00.1401.00000.00000,,3216.6321428571423,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.21477145909442094,Q3,EBITDA,1401.0,Meat,14.0,OHC,33352000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.14.1402.33352000.7100.00.1401.00000.00000,,-126.49999999999999,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,-0.008446284302597315,Q3,EBITDA,1401.0,Meat,14.0,OHC,33352000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,33352000,اكراميات متنوعة,Adel,01.14.1701.33352000.7100.00.1401.00000.00000,,1621.3357142857142,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5518010.0,Others,0.0,General Expenses,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.10825503867835443,Q3,EBITDA,1401.0,Meat,14.0,OHC,33352000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,33233000,التامين ضد السرقة وخيانة الامانة,Adel,01.13.1407.33233000.8200.00.1301.00000.00000,,91361.07807142856,,Jan,Q1,2026,8200,الادارة المالية,Finance,G&A-FINANCE,04 - Overhead Expenses,PL,5521007.0,Other Insurance,0.0,Insurance,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,6.100092012514426,Q3,EBITDA,1301.0,Chicken,13.0, ,33233000.82,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,33232000,التامين على السيارات,Adel,01.00.0000.33232000.00000.00.00000.00000.00000,,6530.657785714286,,Jan,Q1,2026,0,General,General,GENERAL,04 - Overhead Expenses,PL,5521005.0,Vehicle Insurance,0.0,Insurance,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.43604578925781434,Q3,EBITDA,0.0,All,0.0, ,33232000.0,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1101.36400000.7100.00.1301.00000.00000,,1697.6644999999999,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.1133514388729385,Q3,Depreciation & Amortization,1301.0,Chicken,13.0,OHC,36400000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1101.36400000.8200.00.1301.00000.00000,,159.06799999999998,,Jan,Q1,2026,8200,الادارة المالية,Finance,G&A-FINANCE,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.010620818588502369,Q3,Depreciation & Amortization,1301.0,Chicken,13.0, ,36400000.82,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1101.36400000.8410.00.1301.00000.00000,,1947.985,,Jan,Q1,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.13006509981972356,Q3,Depreciation & Amortization,1301.0,Chicken,13.0, ,36400000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1201.36400000.7100.00.1301.00000.00000,,102.81,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.006864525605929091,Q3,Depreciation & Amortization,1301.0,Chicken,13.0,OHC,36400000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1301.36400000.7100.00.00000.00000.00000,,2213.727,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.147808439607398,Q3,Depreciation & Amortization,0.0,All,13.0,OHC,36400000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1301.36400000.8200.00.00000.00000.00000,,402.01699999999994,,Jan,Q1,2026,8200,الادارة المالية,Finance,G&A-FINANCE,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.026842291513654266,Q3,Depreciation & Amortization,0.0,All,13.0, ,36400000.82,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1303.36400000.7100.00.1301.00000.00000,,157.87199999999999,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.010540962809641449,Q3,Depreciation & Amortization,1301.0,Chicken,13.0,OHC,36400000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1405.36400000.7100.00.1301.00000.00000,,61.111,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.004080323162182012,Q3,Depreciation & Amortization,1301.0,Chicken,13.0,OHC,36400000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1406.36400000.7100.00.1301.00000.00000,,92.94299999999998,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.0062057154303265,Q3,Depreciation & Amortization,1301.0,Chicken,13.0,OHC,36400000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1407.36400000.6900.00.00000.00000.00000,,2759.977,,Jan,Q1,2026,6900,المطعم,General Service,G&A-HR,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.18428103091406822,Q3,Depreciation & Amortization,0.0,All,13.0, ,36400000.69,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1407.36400000.6900.00.1301.00000.00000,,8085.8915,,Jan,Q1,2026,6900,المطعم,General Service,G&A-HR,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.539887260466048,Q3,Depreciation & Amortization,1301.0,Chicken,13.0, ,36400000.69,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1407.36400000.7100.00.1301.00000.00000,,137.44799999999998,,Jan,Q1,2026,7100,عام مبيعات,Selling,SELLING,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.009177271816785737,Q3,Depreciation & Amortization,1301.0,Chicken,13.0,OHC,36400000.71,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1407.36400000.7200.00.1301.00000.00000,,196.66149999999996,,Jan,Q1,2026,7200,عام تسويق,Marketing,ADVERTISING,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,01 - Selling Expense,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.013130900714428788,Q3,Depreciation & Amortization,1301.0,Chicken,13.0,OHC,36400000.72,,01 - Selling Expense,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1407.36400000.8100.00.1301.00000.00000,,718.681,,Jan,Q1,2026,8100,الادارة العليا,Top Management,G&A-GEN ADMIN,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.04798564465513788,Q3,Depreciation & Amortization,1301.0,Chicken,13.0, ,36400000.81,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1407.36400000.8200.00.1301.00000.00000,,2667.724,,Jan,Q1,2026,8200,الادارة المالية,Finance,G&A-FINANCE,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.17812138612539227,Q3,Depreciation & Amortization,1301.0,Chicken,13.0, ,36400000.82,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1407.36400000.8300.00.1301.00000.00000,,7890.954999999999,,Jan,Q1,2026,8300,ادارة النظم,IT,G&A-IT,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.5268715363557455,Q3,Depreciation & Amortization,1301.0,Chicken,13.0, ,36400000.83,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1407.36400000.8400.00.00000.00000.00000,,2108.0649999999996,,Jan,Q1,2026,8400,ادارة شئون الموظفين,HR,G&A-HR,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.1407534886826467,Q3,Depreciation & Amortization,0.0,All,13.0, ,36400000.84,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1407.36400000.8400.00.1301.00000.00000,,2542.7535,,Jan,Q1,2026,8400,ادارة شئون الموظفين,HR,G&A-HR,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.1697772250784536,Q3,Depreciation & Amortization,1301.0,Chicken,13.0, ,36400000.84,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1407.36400000.8410.00.00000.00000.00000,,4903.416,,Jan,Q1,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.3273964078253322,Q3,Depreciation & Amortization,0.0,All,13.0, ,36400000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1407.36400000.8410.00.1301.00000.00000,,4904.795999999999,,Jan,Q1,2026,8410,خدمات عامه,General Service,G&A-HR,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,0.3274885491086332,Q3,Depreciation & Amortization,1301.0,Chicken,13.0, ,36400000.841,,04 - General Administration,,,,YTD,,,,,,,,,,,
2026-01-31,36400000,اهلاك اثاث ومعدات مكاتب,Adel,01.13.1407.36400000.8450.00.1301.00000.00000,,44939.044499999996,,Jan,Q1,2026,8450,الموارد البشريه,HR ,G&A-HR,04 - Overhead Expenses,PL,5519002.0,Fixtures & fittings Depreciation,0.0,Fixed Asset Depreciation,04 - General Administration,04 - Overhead Expenses,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Jul,Local,3.0005371235895035,Q3,Depreciation & Amortization,1301.0,Chicken,13.0, ,36400000.845,,04 - General Administration,,,,YTD,,,,,,,,,,,
