Month,Qtr,Year,Date,Code,Description,Channel,Sales Qty,Gross Sales,Normal Discount,Brand,Category,Sub Category,Channel Group,Sales Category,Factory,Brand Group,Qty Ton,Gross Rebates,Net Rebates,Total Rebates,Total Discount,NSV,RM,PK,Other RM,Other,Material,DL,MOH,SC,MOH Total,GP,Sales,Distribution,G&A,A&P,Sales Promotion,Tax,Interest,Provision,Other Gain,Sales Bouns,G&A Bouns,Distribution Bouns,DL Bouns,SC Bouns,R&D,R&D Bonus,Export,Export Bonus,YTD/YTG,xx,Report,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71
Jul,Q3,2023,2023-07-31 00:00:00,21641,لانشون دجاج 250 جم,LG,824.5,181390,-30266.019999999964,Atyab,Atyab Luncheon,Fiber,Large Grocery,Cold Cut,Meat,Main Brand,0.8245,-5441.7,-3588.488439706446,-9030.188439706446,-39296.20843970641,141757.63643682245,-54523.36710406318,-11613.285864492422,-16562.774868585402,0,-82699.427837141,-2165.935924227768,-3302.291410162966,-1363.2116806188285,-5468.227334390734,52226.769584671885,-8306.314552751326,-1354.386844206951,-4035.126661968839,0,-2431.6509331713387,-5047.161946008717,-403.8750880334963,-336.1551234711444,-547.1987512172608,-662.9618703410763,-429.54278264704703,0,-269.92184498856267,-90.51986611986887,-30.486333944087814,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1066.0364958322107,-11.266860132818692,,-1077.3033559650212
Jul,Q3,2023,2023-07-31 00:00:00,21641,لانشون دجاج 250 جم,OTHER_ACS,3.75,825,-8.25,Atyab,Atyab Luncheon,Fiber,Wholesale,Cold Cut,Meat,Main Brand,0.00375,0,-16.321202727591476,-16.321202727591476,-24.571202727591476,798.8998928296955,-247.98378003667307,-52.819674944628964,-75.33099546051578,0,-376.1344504418178,-9.851133675990454,-15.01951823906746,-6.200174411547128,-24.870651915057913,391.69461606127265,-37.77887152555182,-6.160037193178978,-18.35260761962783,0,-11.059661612362062,-22.95555766832345,-1.8369091329601106,-1.5289044427129066,-2.4887753997146493,-3.01529049579022,-1.9536512248956048,0,-1.227661514502256,-0.41170345415343634,-0.1386582805219276,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.848558956180462,-0.05124405760833195,,-4.899803013788812
Jul,Q3,2023,2023-07-31 00:00:00,21641,لانشون دجاج 250 جم,RETAILS,173.75,38225,-2152.6,Atyab,Atyab Luncheon,Fiber,Retail,Cold Cut,Meat,Main Brand,0.17375,-764.5,-756.2157263784051,-1520.7157263784052,-3673.315726378405,34480.84503444256,-11489.915141699184,-2447.3116057678085,-3490.3361230038977,0,-17427.56287047089,-456.435860320891,-695.9043450767923,-287.2747477350169,-1152.3402053976833,15613.667210838967,-1750.4210473505675,-285.41505661729263,-850.3374863760895,0,-512.4309880394422,-1063.6075052989866,-85.11012316048512,-70.83923917903134,-115.31326018677875,-139.70845963828017,-90.51917342016303,0,-56.88165017193786,-19.075593375775885,-6.4245003308493125,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-224.649898303028,-2.374308002519399,,-227.02420630554843
Jul,Q3,2023,2023-07-31 00:00:00,21641,لانشون دجاج 250 جم,VAN SALE,12.5,2750,-275,Atyab,Atyab Luncheon,Fiber,Retail,Cold Cut,Meat,Main Brand,0.0125,0,-54.40400909197159,-54.40400909197159,-329.4040090919716,2415.499642765652,-826.6126001222435,-176.0655831487632,-251.10331820171928,0,-1253.781501472726,-32.83711225330151,-50.065060796891544,-20.667248038490428,-82.90217305019306,1058.1487202042424,-125.92957175183938,-20.53345731059659,-61.17535873209277,0,-36.86553870787354,-76.51852556107818,-6.123030443200369,-5.096348142376355,-8.29591799904883,-10.050968319300733,-6.512170749652016,0,-4.092205048340853,-1.3723448471781212,-0.4621942684064253,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.16186318726821,-0.17081352536110828,,-16.332676712629564
Jul,Q3,2023,2023-07-31 00:00:00,21641,لانشون دجاج 250 جم,WHOLESALE,62,13640,-744,Atyab,Atyab Luncheon,Fiber,Wholesale,Cold Cut,Meat,Main Brand,0.062,-682,-269.8438850961791,-951.8438850961791,-1695.843885096179,11918.878228117634,-4099.9984966063275,-873.2852924178655,-1245.4724582805277,0,-6218.756247304721,-162.8720767763755,-248.32270155258203,-102.50955027091251,-411.19477832895757,5186.417652213043,-624.6106758891234,-101.84594826055908,-303.42977931118014,0,-182.85307199105276,-379.53188678294777,-30.370230998273826,-25.277886786186723,-41.1477532752822,-49.85280286373163,-32.300366918274,0,-20.297337039770635,-6.806830442003481,-2.2924835712958695,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.16284140885031,-0.8472350857910982,,-81.010076494641
Jul,Q3,2023,2023-07-31 00:00:00,21642,لانشون دجاج 250 جم ميكس,HM,240,52800,-12936,Atyab,Atyab Luncheon,Fiber,Hyber Markets,Cold Cut,Meat,Main Brand,0.24,-4224,-1044.5569745658545,-5268.556974565854,-18204.556974565854,34497.593141100515,-15870.961922347076,-3380.4591964562537,-4821.18370947301,0,-24072.60482827634,-630.472555263389,-961.2491673003175,-396.81116233901616,-1591.7217225637064,8436.455427921454,-2417.8477776353166,-394.2423803634546,-1174.566887656181,0,-707.818343191172,-1469.1556907727008,-117.56218450944708,-97.84988433362602,-159.28162558173756,-192.97859173057407,-125.03367839331871,0,-78.57033692814439,-26.349021065819926,-8.874129953403367,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-310.30777319554954,-3.279619686933245,,-313.58739288248034
Jul,Q3,2023,2023-07-31 00:00:00,21650,لانشون بيف قوالب 2 كجم,"AGENTS, DISTRIBUTORS",32242,4094734,-468050.88000000006,Atyab,Atyab Luncheon,Dry,Distributors,Cold Cut,Meat,Main Brand,32.242,-81894.68000000001,-81007.25300552917,-162901.93300552916,-630952.8130055292,3456192.7542619524,-1837282.923046636,-111565.33068439446,-641382.6083012933,0,-2590230.862032324,-84698.73386167578,-129135.81521707015,-53308.27290056066,-213834.54907874594,598819.0702503216,-187508.3996573441,-30574.198468090337,-91089.75322272624,0,-54892.572645616674,-113935.63936175122,-9117.15670502095,-7588.432732518292,-12352.573633424441,-14965.83334907766,-9696.584357238398,0,-6093.269507786523,-2043.413492896384,-688.2045765268784,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41687.26343071212,-440.5895747754257,,-42127.853005487705
Jul,Q3,2023,2023-07-31 00:00:00,21650,لانشون بيف قوالب 2 كجم,CATERING,12040,1529080,-183388,Atyab,Atyab Luncheon,Dry,HORECA,Cold Cut,Meat,Main Brand,12.04,-61163.200000000004,-30250.21171721888,-91413.41171721889,-274801.41171721887,1251444.8704582194,-686089.1505949227,-41661.391397559375,-239508.9201646167,0,-967259.4621570987,-31628.706522380016,-48222.66655956593,-19906.693310673974,-79851.37308194595,184427.34190850082,-70020.5052997464,-11417.199601631648,-34015.27910184306,0,-20498.311973612825,-42546.52620543033,-3404.583050941389,-2833.717824561759,-4612.771743267486,-5588.63077733686,-3620.956381773784,0,-2275.3850528425573,-763.0636577902259,-256.99345888541706,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15567.106621976734,-164.5275876278174,,-15731.634209604585
Jul,Q3,2023,2023-07-31 00:00:00,21650,لانشون بيف قوالب 2 كجم,CHAINS,60569.896,7692376.79,-1183196.0500000007,Atyab,Atyab Luncheon,Dry,Chains,Cold Cut,Meat,Main Brand,60.569896,-615390.1432,-152180.41338982954,-767570.5565898296,-1950766.6065898305,5727354.536077742,-3451523.9616497345,-209586.88905028786,-1204902.8559338152,0,-4866013.706633838,-159115.23792982387,-242594.8420561118,-100145.04514380552,-401710.0799859357,359485.7043141634,-352253.71451581415,-57436.76015799602,-171121.42168388155,0,-103121.3142935611,-214039.7563749307,-17127.511732995612,-14255.647332427452,-23205.573479136896,-28114.84924233246,-18216.025864414572,0,-11446.83023046473,-3838.7613273851184,-1292.8627137311332,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78313.7897935251,-827.6925973212346,,-79141.48239084618
Jul,Q3,2023,2023-07-31 00:00:00,21650,لانشون بيف قوالب 2 كجم,FAC SALES,34,4318,-518.16,Atyab,Atyab Luncheon,Dry,Retail,Cold Cut,Meat,Main Brand,0.034,0,-85.42418591241213,-85.42418591241213,-603.5841859124121,3706.413620895304,-1937.46105649729,-117.64844746819092,-676.3540934881203,0,-2731.4635974536013,-89.31694532898013,-136.176965367545,-56.21491466469396,-225.49391069652512,693.2411980804836,-197.7323239361609,-32.241261333511304,-96.05643600188239,0,-57.88559859658107,-120.14799759008565,-9.614271074086979,-8.002193192284036,-13.026099607233764,-15.781847710087478,-10.225292107999058,0,-6.425505963176656,-2.1548309273145914,-0.7257290367196162,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.96026786936952,-0.46461278898220826,,-44.42488065835187
Jul,Q3,2023,2023-07-31 00:00:00,21650,لانشون بيف قوالب 2 كجم,HM,99539.90000000001,12641567.299999999,-1863799.0700000015,Atyab,Atyab Luncheon,Dry,Hyber Markets,Cold Cut,Meat,Main Brand,99.5399,-1011325.384,-250091.61539126208,-1261416.999391262,-3125216.0693912636,9492923.65678107,-5672196.465224547,-344432.7851805582,-1980124.0832470043,0,-7996753.33365211,-261488.2295985926,-398677.69161732035,-164577.26424212265,-660165.9212159129,671427.1376709245,-578889.8750403841,-94390.93908857593,-281219.0598230521,0,-169468.4322277594,-351750.5783916872,-28147.164155515013,-23427.5738276657,-38135.78389100259,-46203.63361403931,-29936.01629120633,0,-18811.594736000236,-6308.57808887652,-2124.6763453578506,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128700.01963794872,-1360.220898647356,,-130060.24053659593
Jul,Q3,2023,2023-07-31 00:00:00,21650,لانشون بيف قوالب 2 كجم,LG,7453.9,946645.3,-94804.23000000003,Atyab,Atyab Luncheon,Dry,Large Grocery,Cold Cut,Meat,Main Brand,7.4539,-28399.359,-18727.74527566261,-47127.10427566261,-141931.33427566264,802959.6260821031,-424754.1461477985,-25792.34595832789,-148278.69933679703,0,-598825.1914429234,-19581.16408199073,-29854.396533915988,-12324.128012328301,-49435.56061590672,142374.74601094474,-43349.322629051465,-7068.327583937056,-21058.67847983621,0,-12690.39598173693,-26340.32821284528,-2107.7592693863803,-1754.3396422342937,-2855.7424665399926,-3459.891607241796,-2241.7148483474757,0,-1408.6787911447789,-472.4086543855952,-159.10328431777492,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9637.512960926277,-101.8581549351311,,-9739.371115861373
Jul,Q3,2023,2023-07-31 00:00:00,21650,لانشون بيف قوالب 2 كجم,OTHER_ACS,36,4572,0,Atyab,Atyab Luncheon,Dry,Wholesale,Cold Cut,Meat,Main Brand,0.036,0,-90.44913802490696,-90.44913802490696,-90.44913802490696,4473.077951536204,-2051.429353938307,-124.56894437808451,-716.1396283991861,0,-2892.1379267155776,-94.57088328950834,-144.18737509504763,-59.52167435085242,-238.75825838455597,1282.6600920852177,-209.36363710887625,-34.137806117835495,-101.70681459022842,0,-61.29063380814466,-127.2155268600907,-10.179816431386213,-8.47291043888898,-13.792340760600455,-16.710191693033803,-10.826779879057826,0,-6.803476902187048,-2.2815856877448617,-0.7684189800560642,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.54616597933243,-0.49194295303998814,,-47.03810893237255
Jul,Q3,2023,2023-07-31 00:00:00,21650,لانشون بيف قوالب 2 كجم,REGIONS,24,3048,-365.76,Atyab,Atyab Luncheon,Dry,Distributors,Cold Cut,Meat,Main Brand,0.024,-60.96,-60.29942534993797,-121.25942534993797,-487.01942534993793,2555.3319676908027,-1367.6195692922047,-83.045962918723,-477.42641893279074,0,-1928.0919511437185,-63.04725552633891,-96.12491673003176,-39.68111623390162,-159.17217225637066,428.386728056812,-139.57575807258416,-22.75853741189033,-67.80454306015228,0,-40.86042253876311,-84.81035124006047,-6.786544287590808,-5.64860695925932,-9.194893840400304,-11.140127795355868,-7.217853252705217,0,-4.535651268124699,-1.5210571251632412,-0.5122793200373761,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.030777319554957,-0.32796196869333016,,-31.35873928824816
Jul,Q3,2023,2023-07-31 00:00:00,21650,لانشون بيف قوالب 2 كجم,RESTAURANTS,6,762,-76.2,Atyab,Atyab Luncheon,Dry,HORECA,Cold Cut,Meat,Main Brand,0.006,0,-15.074856337484492,-15.074856337484492,-91.2748563374845,669.3129919227007,-341.9048923230512,-20.76149072968075,-119.35660473319768,0,-482.0229877859296,-15.761813881584727,-24.03122918250794,-9.920279058475405,-39.793043064092664,137.57668201420302,-34.89393951814604,-5.689634352972583,-16.95113576503807,0,-10.215105634690778,-21.202587810015117,-1.696636071897702,-1.41215173981483,-2.298723460100076,-2.785031948838967,-1.8044633131763042,0,-1.1339128170311747,-0.3802642812908103,-0.12806983000934402,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.757694329888739,-0.08199049217333254,,-7.839684822062054
Jul,Q3,2023,2023-07-31 00:00:00,21650,لانشون بيف قوالب 2 كجم,RETAILS,8369.6,1062939.2,-87632.62000000013,Atyab,Atyab Luncheon,Dry,Retail,Cold Cut,Meat,Main Brand,8.3696,-21258.784,-21028.419600368365,-42287.20360036836,-129919.82360036849,931049.5188660391,-476934.5311311682,-28960.89546852267,-166494.50649582857,0,-672389.9330955194,-21986.679577218587,-33521.962627653076,-13838.127934635957,-55508.64220487166,189312.81563101202,-48674.71936517918,-7936.660613439888,-23645.704316510437,0,-14249.39135335132,-29576.196489117083,-2366.694211225835,-1969.8575335923667,-3206.5659786089323,-3884.933899833769,-2517.1060243267325,0,-1581.7327855706865,-530.4433214485942,-178.64887487436764,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10821.4664105728,-114.3712705489852,,-10935.837681121833
Jul,Q3,2023,2023-07-31 00:00:00,21650,لانشون بيف قوالب 2 كجم,VAN SALE,1660,210820,-21844,Atyab,Atyab Luncheon,Dry,Retail,Cold Cut,Meat,Main Brand,1.66,0,-4170.710253370709,-4170.710253370709,-26014.710253370708,184414.59443194722,-94593.68687604416,-5744.0124352116745,-33021.99397618469,0,-133359.69328744052,-4360.768507238441,-6648.640073827196,-2744.6105395115283,-11009.408581065636,37300.88202392953,-9653.989933353738,-1574.1321709890813,-4689.814228327199,0,-2826.1792255977816,-5866.049294104182,-469.40264655836427,-390.695314682103,-635.9801572943543,-770.5255058454475,-499.23484997877745,0,-313.715879378625,-105.20645115712418,-35.432652969251855,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2146.2954312692173,-22.684036167954673,,-2168.9794674371806
Jul,Q3,2023,2023-07-31 00:00:00,21650,لانشون بيف قوالب 2 كجم,WHOLESALE,9212,1169924,-140289.9,Atyab,Atyab Luncheon,Dry,Wholesale,Cold Cut,Meat,Main Brand,9.212,-58496.200000000004,-23144.92943015119,-81641.1294301512,-221931.0294301512,945824.8469319864,-524937.9780133246,-31875.808766969847,-183252.17380036952,0,-740065.9605806639,-24199.63824619308,-36895.947204877186,-15230.935114445903,-61095.58545107026,129432.36578580637,-53573.82847352689,-8735.48527659724,-26025.64377792178,0,-15683.592184461906,-32553.039817643206,-2604.901915720272,-2168.123637862369,-3529.3067524069834,-4275.95238545076,-2770.4526734966853,0,-1740.9341450818636,-583.832426541824,-196.62987900767956,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11910.646694489176,-125.8827356501206,,-12036.529430139271
Jul,Q3,2023,2023-07-31 00:00:00,21660,لانشون سلامى بقرى,"AGENTS, DISTRIBUTORS",9,2403,-240.3,Atyab,Atyab Luncheon,Cold Cuts,Distributors,Cold Cut,Meat,Main Brand,0.009,-48.06,-47.53921230836645,-95.59921230836645,-335.8992123083665,2062.64750602395,-1079.5076830615717,-40.30171729879204,-133.6702438656704,0,-1253.479644226034,-23.642720822377086,-36.04684377376191,-14.880418587713105,-59.68956459613899,734.5978786140639,-110.03954942533456,-17.94250833358677,-53.456140739352335,0,-32.21377800546186,-66.8632788811894,-5.350415329094722,-4.453281667683775,-7.249123982441578,-8.782718862283513,-5.6904532041504705,0,-3.5758431749683894,-1.1991798791887363,-0.4038737552656873,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.636541494833107,-0.12298573825999704,,-11.759527233092967
Jul,Q3,2023,2023-07-31 00:00:00,21660,لانشون سلامى بقرى,CATERING,108,28836,-3252.06,Atyab,Atyab Luncheon,Cold Cuts,HORECA,Cold Cut,Meat,Main Brand,0.108,-1153.44,-570.4705477003973,-1723.9105477003973,-4975.970547700397,23806.5900722874,-12954.09219673886,-483.6206075855045,-1604.0429263880446,0,-15041.75573071241,-283.7126498685251,-432.5621252851429,-178.56502305255728,-716.274775153668,7869.994543368764,-1320.4745931040147,-215.3101000030412,-641.4736888722281,0,-386.56533606554234,-802.3593465742729,-64.20498394913666,-53.4393800122053,-86.98948778929893,-105.39262634740216,-68.28543844980564,0,-42.910118099620675,-14.390158550264836,-4.846485063188247,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139.63849793799727,-1.4758288591199573,,-141.11432679711834
Jul,Q3,2023,2023-07-31 00:00:00,21660,لانشون سلامى بقرى,CHAINS,1174.9499999999998,313711.64,-73264.78,Atyab,Atyab Luncheon,Cold Cuts,Chains,Cold Cut,Meat,Main Brand,1.1749499999999997,-25096.931200000003,-6206.24396902448,-31303.175169024482,-104567.95516902448,208562.3089277916,-140929.72802368816,-5261.3891933573,-17450.650336663268,0,-163641.76755370872,-3086.5572033613284,-4705.915454664616,-1942.6386466259455,-7792.472658025945,35185.43006943099,-14365.662719551712,-2342.394388282635,-6978.698951066597,0,-4205.508584556542,-8729.000779690092,-698.4966989477507,-581.3759031839419,-946.3731057407734,-1146.583910922137,-742.8886421212231,0,-466.82631161137766,-156.55292823774462,-52.72571706922905,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1519.150492150462,-16.05578812984254,,-1535.2062802802975
Jul,Q3,2023,2023-07-31 00:00:00,21660,لانشون سلامى بقرى,HM,426.08000000000004,113763.36,-24609.729999999996,Atyab,Atyab Luncheon,Cold Cuts,Hyber Markets,Cold Cut,Meat,Main Brand,0.42608,-9101.068800000001,-2250.611953372086,-11351.680753372088,-35961.41075337208,77591.12099629828,-51106.292622097164,-1907.9728562965906,-6328.246389587205,0,-59342.51186798096,-1119.2989431109368,-1706.5376883471638,-704.4720835392001,-2825.836631458101,14718.300413320021,-5209.516802127394,-849.4382167527388,-2530.732494024805,0,-1525.07183695191,-3165.4562072996864,-253.30055149118658,-210.82825032963365,-343.1896384931897,-415.7934280935288,-269.3987001360481,0,-169.28836222117016,-56.77184032497075,-19.12028107151156,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-550.899733346499,-5.822418150868884,,-556.7221514973717
Jul,Q3,2023,2023-07-31 00:00:00,21660,لانشون سلامى بقرى,LG,309.82,82721.94,-18286.089999999997,Atyab,Atyab Luncheon,Cold Cuts,Large Grocery,Cold Cut,Meat,Main Brand,0.30982,-2481.6582,-1636.5109730420104,-4118.16917304201,-22404.259173042006,60164.37907959335,-37161.452262904015,-1387.3642281679722,-4601.523883829112,0,-43150.3403749011,-813.8875294654299,-1240.8925708874349,-512.2501429828083,-2054.780100352865,14447.008461356583,-3788.0503558841283,-617.6608813235392,-1840.1979470962378,0,-1108.9414112946881,-2301.7312292189004,-184.1850752511252,-153.30174736464303,-249.54706580444997,-302.34021754585314,-195.89069018998876,0,-123.09641471874517,-41.281101130028254,-13.903129650712804,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.5814762143548,-4.233715714190225,,-404.81519192854466
Jul,Q3,2023,2023-07-31 00:00:00,21660,لانشون سلامى بقرى,OTHER_ACS,-1,-267,0,Atyab,Atyab Luncheon,Cold Cuts,Wholesale,Cold Cut,Meat,Main Brand,-0.001,0,5.282134700929605,5.282134700929605,5.282134700929605,-261.22305622488335,119.9452981179524,4.477968588754671,14.852249318407821,0,139.2755160251149,2.626968980264121,4.005204863751323,1.653379843079234,6.632173844015444,-113.66198651267376,12.226616602814952,1.9936120370651964,5.93957119326137,0,3.57930866727354,7.429253209021044,0.5944905921216358,0.49480907418708614,0.8054582202712864,0.9758576513648347,0.6322725782389412,0,0.39731590832982105,0.13324220879874848,0.04487486169618748,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.292949054981456,0.013665082028888387,,1.3066141370103423
Jul,Q3,2023,2023-07-31 00:00:00,21660,لانشون سلامى بقرى,RETAILS,57.28,15293.76,-1485.4399999999996,Atyab,Atyab Luncheon,Cold Cuts,Retail,Cold Cut,Meat,Main Brand,0.057280000000000005,-305.8752,-302.5606756692478,-608.4358756692478,-2093.8758756692473,13171.541460561317,-6870.4666761963135,-256.4980407638676,-850.7368409584001,0,-7977.701557918581,-150.47278318952885,-229.4181345956758,-94.70559741157852,-379.8909177852047,4719.243387445953,-700.3405990092403,-114.19409748309445,-340.21863795001127,0,-205.02280046142837,-425.5476238127254,-34.052421116727295,-28.342663769436296,-46.13664685713928,-55.897126270177736,-36.21657328152655,0,-22.758255229132153,-7.632113719992313,-2.570432077957619,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.06012186933782,-0.7827358986147317,,-74.84285776795241
Jul,Q3,2023,2023-07-31 00:00:00,21660,لانشون سلامى بقرى,VAN SALE,15,4005,-580.72,Atyab,Atyab Luncheon,Cold Cuts,Retail,Cold Cut,Meat,Main Brand,0.015,0,-79.23202051394408,-79.23202051394408,-659.9520205139441,3337.6258433732496,-1799.179471769286,-67.16952883132006,-222.78373977611733,0,-2089.1327403767236,-39.404534703961815,-60.07807295626984,-24.80069764618851,-99.48260766023165,1124.2097976901057,-183.39924904222426,-29.904180555977945,-89.09356789892057,0,-53.6896300091031,-111.43879813531566,-8.917358881824537,-7.4221361128062915,-12.081873304069298,-14.63786477047252,-9.484088673584118,0,-5.959738624947316,-1.9986331319812274,-0.6731229254428122,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.394235824721846,-0.2049762304333278,,-19.59921205515525
Jul,Q3,2023,2023-07-31 00:00:00,21665,لحم دجاج مطبوخ قشطة فراخ,CATERING,15,3780,-378,Atyab,Atyab Luncheon,Cold Cuts,HORECA,Cold Cut,Meat,Main Brand,0.015,-151.20000000000002,-74.78078340641913,-225.98078340641916,-603.9807834064192,3169.0140544196965,-1419.7049494200414,-103.60390962164216,-672.5645468962502,0,-2195.873405937934,-39.404534703961815,-60.07807295626984,-24.80069764618851,-99.48260766023165,848.8573431753425,-173.0959204443465,-28.22417041238368,-84.08831127538569,0,-50.67335866027708,-105.17819149850018,-8.416383663744506,-7.005162173884591,-11.403116376874392,-13.815512817075188,-8.951274703158044,0,-5.624921848264882,-1.886350371757563,-0.6353070307550137,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.394235824721846,-0.2049762304333278,,-19.59921205515502
Jul,Q3,2023,2023-07-31 00:00:00,21665,لحم دجاج مطبوخ قشطة فراخ,CHAINS,2285.5999999999995,575971.2,-129515.32000000011,Atyab,Atyab Luncheon,Cold Cuts,Chains,Cold Cut,Meat,Main Brand,2.2855999999999996,-46077.695999999996,-11394.597236914104,-57472.2932369141,-186987.6132369142,387916.1868521104,-216325.17549296308,-15786.473055415017,-102480.90189240461,0,-334592.55044078274,-6004.200301291674,-9154.296236590022,-3778.9649693418964,-15158.496537881696,34386.17490410404,-26375.202384506552,-4300.610926302942,-12812.816283401435,0,-7721.268570261953,-16026.351632598133,-1282.4324334569628,-1067.3999109753745,-1737.530852732274,-2105.1157396471367,-1363.935564102535,0,-857.0880917596143,-287.42949397927237,-96.80384996624394,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2955.164360065616,-31.232911485227305,,-2986.3972715508426
Jul,Q3,2023,2023-07-31 00:00:00,21665,لحم دجاج مطبوخ قشطة فراخ,HM,1349.05,340043.1,-72455.25,Atyab,Atyab Luncheon,Cold Cuts,Hyber Markets,Cold Cut,Meat,Main Brand,1.3490499999999999,-27203.448,-6727.166510568074,-33930.61451056808,-106385.86451056808,233027.06166360903,-127683.53080100713,-9317.79028500509,-60488.21346602576,0,-197489.534552038,-3543.912502825312,-5403.221621443722,-2230.4920773060403,-8947.134124269034,24359.900909995948,-15571.447985515597,-2539.0038100410643,-7564.457682499234,0,-4558.498932871023,-9461.671505170276,-757.1251830182644,-630.1738258228717,-1025.8071540881313,-1242.8227001079313,-805.2431743421802,0,-506.0094874448995,-169.693234946718,-57.15126248405561,0,0,0,YTD,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1744.2529226227339,-18.43487891107179,,-1762.6878015338043
